sku_id,candidato,wape_medio,bias_medio,mae_medio,tasa_fallback_backtest,sin_datos_suficientes
21503,benchmark,1.3100793220163813,0.7536022186049315,81.33333333333333,0.0,False
21504,random_forest,0.4828067498800272,0.3624132855012445,73.59847949908887,0.25,False
21506,ets_tsb,0.5284824764956775,0.24545907982803747,184.98521639754023,0.0,False
21507,ets_tsb,0.4146263187581288,0.09628636582503027,104.53711653450516,0.0,False
21508,ets_tsb,0.2911766716956672,0.08046287641514505,56.09422397367084,0.0,False
21509,ets_tsb,0.2901807155339391,0.25760960622008766,83.88891827542565,0.0,False
21518,ets_tsb,1.1869565320095583,1.1869565320095583,36.40000031495979,0.0,False
21519,ets_tsb,0.314558694458122,0.23033336547817776,74.25076722607577,0.0,False
21520,benchmark,1.1217934801456564,0.6126959713311371,24.93333333333333,0.0,False
21523,ets_tsb,0.6650513793802646,0.1176632011509521,190.48691290081226,0.0,False
21524,ets_tsb,0.6184556539854258,-0.5999779761622223,98.04487278295593,0.0,False
21527,benchmark,26.36842105263158,26.36842105263158,167.0,0.0,False
21528,ets_tsb,1.420080218639087,1.420080218639087,23.30577861016333,0.0,False
21530,benchmark,0.7409206426686383,-0.7019833215141698,56.37628730918205,0.0,False
21531,xgboost,0.5146752545461346,0.31305336239068626,63.916117668151855,0.25,False
21533,ets_tsb,0.5881027913785266,0.25668829878108473,55.88808257701966,0.0,False
21534,ets_tsb,0.37859394310252814,0.11598106912906528,11.820635121252622,0.0,False
21535,xgboost,0.4000636060385026,0.09350922130990512,78.01495157423474,0.25,False
21537,ets_tsb,1.4612908376509168,0.2873337967873967,26.184928950013237,0.0,False
21539,random_forest,0.6423875645832141,0.21675024369692242,49.02721517173302,0.2857142857142857,False
21544,ets_tsb,0.46551654404664977,-0.022854158073424412,79.5833330998818,0.0,False
21555,benchmark,1.3911381533544005,1.1621381533544004,20.041666666666668,0.0,False
21556,benchmark,1.3990539585009631,1.0291614853826836,38.22222222222222,0.0,False
21557,random_forest,0.5737352832843616,0.32763088059130596,15.007703030187406,0.25,False
21558,benchmark,0.8308287947295252,0.5744453046739249,143.05555555555554,0.0,False
21559,ets_tsb,0.398723652401672,0.09296843958236631,130.9299953829714,0.0,False
21561,ets_tsb,0.7148853278681744,0.25670647230621013,75.86116365363637,0.0,False
21562,benchmark,0.5098376313550301,0.04391328297784077,20.777777777777775,0.0,False
21563,benchmark,0.7128636331751431,0.38430000411065185,55.910643704121966,0.0,False
21564,ets_tsb,1.4486200727294645,1.2197630191182551,53.22963793942699,0.0,False
21576,benchmark,0.5513578071187182,0.18518279643469474,11.88781884049223,0.0,False
21577,ets_tsb,1.368102421006618,1.3136882873464466,67.48751962271155,0.0,False
21578,ets_tsb,1.7868016248149101,1.3023131970480917,57.817010341306684,0.0,False
21579,benchmark,0.9032373872029835,-0.3620950579146151,10.573926504072672,0.0,False
21580,benchmark,1.483580723034802,0.6699722354841666,20.993790849673204,0.0,False
21581,random_forest,0.6360739188101425,-0.2403070769352742,13.8279643879745,0.25,False
21584,ets_tsb,0.9537251442065683,0.5094951590091888,67.00064556600637,0.0,False
21586,benchmark,1.6123883999270998,1.5165391511366744,99.80952380952381,0.0,False
21588,benchmark,1.1517901658354963,0.8934872135867609,74.875,0.0,False
21591,benchmark,1.3512212413547406,1.0740043019473988,149.33333333333331,0.0,False
21592,random_forest,1.038941657524687,0.7211240881123934,108.00062821697978,0.25,False
21609,random_forest,0.5721999269482331,-0.07204254855565038,51.34538063672439,0.5,False
21613,ets_tsb,2.6520728374924074,2.381155629581395,14.974213328557518,0.0,False
21615,benchmark,1.0425814697675244,0.5385442834341625,14.611111111111112,0.0,False
21616,benchmark,1.6292145025012992,0.35529242284232704,75.33333333333333,0.0,False
21617,benchmark,2.0911332073202575,1.5340091563113145,34.80952380952381,0.0,False
21618,ets_tsb,2.1374661281578438,2.1374661281578438,16.53453983195401,0.0,False
21619,benchmark,0.97980589249043,-0.0102541057407052,85.93333333333334,0.0,False
21621,ets_tsb,1.009332688326573,0.9136920019688214,151.67641001863177,0.0,False
21622,ets_tsb,1.173686876848178,0.2523176114386649,118.09634330868805,0.0,False
21623,benchmark,4.36232819503043,4.225394337200796,312.2380952380953,0.0,False
21624,random_forest,5.692979444425896,5.566498553192404,76.70358848327598,0.25,False
21625,ets_tsb,0.3950624796866573,0.18292928833510602,11.8009812699783,0.0,False
21626,xgboost,1.1095743031617233,0.590665692854283,35.56103311266218,0.2857142857142857,False
21627,xgboost,0.6843184634821133,0.3255941834699035,4.895992159843445,0.3333333333333333,False
21628,benchmark,0.5315656565656565,-0.01010101010101011,3.6666666666666665,0.0,False
21629,ets_tsb,0.8725037008550367,-0.8117894754850402,6.00726357607005,0.0,False
21630,benchmark,2.079635854341737,1.1991503267973855,10.0,0.0,False
21631,benchmark,,,,0.0,True
21633,benchmark,0.7307692307692307,-0.34615384615384615,6.333333333333333,0.0,False
21634,benchmark,1.0016634353787612,0.17247945637883,97.1111111111111,0.0,False
21636,benchmark,0.9034344085205388,-0.9034344085205388,126.74301346181363,0.0,False
21637,benchmark,1.8274108680052497,1.8274108680052497,91.33333333333333,0.0,False
21638,benchmark,0.8642997661413484,0.2495494215377846,19.59838789120604,0.0,False
21640,ets_tsb,1.0368708233056514,0.6408062886760961,34.63671488998867,0.0,False
21641,ets_tsb,0.9375428023008265,-0.03955621437468604,106.60451308292258,0.0,False
21642,benchmark,0.7590082913024975,-0.5135614943525488,243.0,0.0,False
21643,ets_tsb,0.8079196270843408,0.6521422568064886,31.19775065383359,0.0,False
21644,benchmark,4.443304367201426,3.7004344919786094,42.916666666666664,0.0,False
21647,benchmark,3.789634743439091,3.789634743439091,40.75,0.0,False
21648,benchmark,4.189927281849803,4.189927281849803,129.33333333333331,0.0,False
21650,benchmark,0.8726036440640256,-0.7188598886306091,242.5192733717324,0.0,False
21654,benchmark,0.9741363265258439,-0.8936558460453635,194.2222222222222,0.0,False
21656,ets_tsb,0.8486952610582286,0.8486952610582286,32.53331834056543,0.0,False
21658,benchmark,3.938490226939562,3.870159186695311,49.61111111111111,0.0,False
21662,ets_tsb,4.17996172057717,4.17996172057717,19.027390577973538,0.0,False
21664,ets_tsb,0.8843137696424438,0.06470601480968445,10.022222722614364,0.0,False
21666,ets_tsb,0.8472664791079754,-0.47420056267607386,40.13610329616564,0.0,False
21668,ets_tsb,0.2916273343493927,-0.0312345106169222,126.53566262749058,0.0,False
21669,benchmark,0.5360412044470071,0.30316310276706926,209.93333333333334,0.0,False
21670,ets_tsb,0.41389349669653275,0.15808431515746219,129.0446901622235,0.0,False
21671,benchmark,1.0264464938185023,0.853340235393512,303.6666666666667,0.0,False
21672,ets_tsb,0.4658861462862624,0.37055584179469314,145.24306514098248,0.0,False
21673,ets_tsb,0.6165569855500246,0.4834078236794481,182.03607086941173,0.0,False
21675,xgboost,0.607746933263225,0.5832197049130287,32.056547142447926,0.5,False
21676,ets_tsb,1.2354944300076989,1.2354944300076989,36.36668650043539,0.0,False
21677,ets_tsb,0.7559218809878436,0.08554215924778102,39.0305776923641,0.0,False
21678,benchmark,3.948816616390146,3.50188662644545,37.541666666666664,0.0,False
21679,ets_tsb,0.9557760626596388,0.16778577083670987,80.65336341710415,0.0,False
21680,random_forest,1.736441518102322,1.352821705490825,92.5052894975395,0.25,False
21682,xgboost,1.1623370291141075,0.523368771184467,14.233608861764273,0.25,False
21683,ets_tsb,1.294789044243899,0.14641838411838526,25.749689102186686,0.0,False
21684,benchmark,1.3045781242107208,0.5697331646666278,46.375,0.0,False
21686,benchmark,0.5555555555555556,-0.5555555555555556,3.3333333333333335,0.0,False
21688,random_forest,1.328317549391096,1.0028788681714815,44.29430823112074,0.625,False
21689,benchmark,4.863940407418668,4.863940407418668,37.0,0.0,False
21693,ets_tsb,0.8684402015046868,0.23677215628197032,25.76869363407254,0.0,False
21694,benchmark,1.446516644368353,1.0247156965010547,31.416666666666664,0.0,False
21695,ets_tsb,1.1572154365774936,0.3664555546110681,21.378596991670655,0.0,False
21696,ets_tsb,0.9105901688554484,-0.6705127533238738,17.690166326903405,0.0,False
21698,benchmark,0.837273439764768,-0.41895561585639285,34.33333333333333,0.0,False
21700,ets_tsb,1.0036373465899375,-0.010969371716444964,212.37821220060852,0.0,False
21703,ets_tsb,0.5611599064882771,-0.15668764211969233,493.670001721765,0.0,False
21704,ets_tsb,0.4884024233928913,-0.05546569833282827,211.63114138412953,0.0,False
21705,benchmark,2.2499591808563304,1.6402489992870293,248.75,0.0,False
21706,ets_tsb,0.9742838758308852,-0.4235338616454467,26.346934989626824,0.0,False
21707,benchmark,1.6164177253073544,0.8081569332640305,21.94972996652766,0.0,False
21708,benchmark,0.6502597296857189,-0.44541124483723415,15.0,0.0,False
21709,benchmark,0.6981484092545842,-0.2768521129582879,9.44716384645996,0.0,False
21710,benchmark,1.7261074717208256,0.7013552053536526,11.0,0.0,False
21711,benchmark,0.625,-0.625,6.666666666666667,0.0,False
21713,ets_tsb,1.2796415223223707,0.9340319346550776,56.333333386729166,0.0,False
21714,benchmark,0.6254324235694694,0.38817096708840754,127.04166666666667,0.0,False
21715,benchmark,0.6563913946666484,0.4430004241478829,78.33333333333334,0.0,False
21716,benchmark,0.6346027768218343,0.38244674953302615,79.91666666666667,0.0,False
21718,benchmark,0.5703113455044958,0.1283646873347463,81.86862745098038,0.0,False
21719,ets_tsb,0.7910372345024772,0.3531220089851228,18.61039378201928,0.0,False
21720,benchmark,,,,0.0,True
21721,benchmark,4.398148148148149,4.398148148148149,71.16666666666666,0.0,False
21722,benchmark,4.631932208367218,4.2354969179565956,23.0,0.0,False
21723,ets_tsb,2.472144364416349,2.1421170986310836,32.71726593194649,0.0,False
21724,ets_tsb,0.6149290298015231,0.2782653028583956,18.361488747453855,0.0,False
21725,ets_tsb,2.4160333928267756,2.338765774064764,28.25142051786702,0.0,False
21726,benchmark,15.975230477801329,15.975230477801329,53.195003929977034,0.0,False
21730,benchmark,2.613479068328389,2.5005758425219375,83.5,0.0,False
21731,random_forest,0.47567220124357845,0.12387796040224565,475.34510205419576,0.25,False
21733,ets_tsb,0.7127357021583468,0.023919445636093606,359.0317603044941,0.0,False
21735,benchmark,1.7909729929707732,1.1716611172770994,31.0,0.0,False
21738,benchmark,,,,0.0,True
21739,benchmark,0.47291772464718074,-0.3474432720924362,14.266666666666666,0.0,False
21741,benchmark,3.56794425087108,3.56794425087108,46.5,0.0,False
21742,ets_tsb,0.6845080779303323,-0.09687627569433274,10.508333316530054,0.0,False
21743,xgboost,2.6703132783453727,2.266690043053436,30.283894856770832,0.8,False
21745,ets_tsb,0.5488902012038375,0.22796514881648366,46.43638192746633,0.0,False
21746,benchmark,0.7478392549653138,0.09123906823186556,143.57142857142858,0.0,False
21747,benchmark,2.0888416978331725,1.6872493032996014,129.33333333333331,0.0,False
21749,benchmark,1.2329358694466923,0.7432263498750624,192.33333333333334,0.0,False
21750,benchmark,1.2255431432973805,1.165866718027735,19.333333333333336,0.0,False
21754,ets_tsb,0.4540438185679397,0.2573949225024629,88.19942086635923,0.0,False
21755,ets_tsb,0.3991669460565383,0.07836331710077485,56.48805089500808,0.0,False
21756,benchmark,0.43360978948054485,0.044490973082187316,35.5,0.0,False
21758,ets_tsb,0.730364648203423,0.6215961167098116,2.595758409984086,0.0,False
21761,benchmark,1.0662583915696433,0.8162583915696433,1.421677855426191,0.0,False
21770,benchmark,1.1861575178997614,1.1861575178997614,165.66666666666666,0.0,False
21773,benchmark,0.7697962535880476,0.27539126749045306,34.41666666666667,0.0,False
21774,benchmark,1.0496530941359357,0.16941985181605046,52.458333333333336,0.0,False
21775,ets_tsb,0.6152815654532828,0.43627457808922104,14.83375804452129,0.0,False
21781,ets_tsb,1.064222921726312,1.001660062761049,19.610231869456793,0.0,False
21784,ets_tsb,1.818039050206729,0.3618607949306175,6.1255385472197865,0.0,False
21786,ets_tsb,1.3334617710768275,0.8178657207945929,185.5325552559708,0.0,False
21787,random_forest,1.22032454493501,0.5166030030595443,628.1690112584175,0.625,False
21788,ets_tsb,0.6682671910419626,0.48920319145151775,57.46059110507529,0.0,False
21789,ets_tsb,1.1105079128307684,0.48287376588968955,64.80000206831431,0.0,False
21790,random_forest,0.3021961400809401,-0.12362617759094255,412.72996534310585,0.25,False
21791,ets_tsb,0.36756716458532845,-0.20980640076408935,256.87437463025157,0.0,False
21792,random_forest,0.7746320694855662,-0.6327267369516332,58.75333493666827,0.6666666666666666,False
21793,benchmark,0.8902991953881306,-0.7055861498784245,22.446870520030874,0.0,False
21794,benchmark,0.8312250312010967,-0.8312250312010967,60.82603499786599,0.0,False
21801,benchmark,1.1082575185825827,1.006026185919476,74.0,0.0,False
21802,benchmark,0.5578004354811198,0.27663677198388376,164.77777777777777,0.0,False
21803,benchmark,0.4403521643855203,0.4214897735918365,122.8,0.0,False
21811,benchmark,0.5834912271663683,-0.3162120199740756,286.0,0.0,False
21812,benchmark,0.8833018091682351,0.5254450409865572,26.611111111111114,0.0,False
21814,benchmark,8.575,8.575,114.33333333333333,0.0,False
21815,benchmark,6.721702317290553,6.721702317290553,106.5,0.0,False
21818,benchmark,0.5831992441590308,-0.24612285703415063,261.83333333333337,0.0,False
21820,benchmark,1.1234326550134093,1.0979168165943451,81.33333333333334,0.0,False
21823,benchmark,0.7555847436712056,-0.44137379359069046,244.44444444444443,0.0,False
21828,random_forest,1.536455704005118,1.3476314549953026,27.88690576408545,0.25,False
21829,benchmark,0.3500803894538465,0.22484000552533354,353.3333333333333,0.0,False
21830,ets_tsb,1.152888298544959,0.5579873913406088,302.025370832089,0.0,False
21832,ets_tsb,0.514055802934025,-0.22320050535599367,37.096789687096525,0.0,False
21833,ets_tsb,0.8248598311447023,0.04118762806709056,147.487483245753,0.0,False
21841,benchmark,2.0361802413273002,1.4523567119155354,27.166666666666664,0.0,False
21843,ets_tsb,0.4031031134315272,-0.31373698740036765,55.50140363075057,0.0,False
21844,ets_tsb,0.6108256918874786,-0.05200683087209504,89.0741258120919,0.0,False
21845,ets_tsb,0.6034195098805542,-0.22280031730457736,134.4473093507221,0.0,False
21846,benchmark,15.054333333333332,14.563222222222219,99.33333333333333,0.0,False
21847,benchmark,31.666666666666668,31.0,63.333333333333336,0.0,False
21849,benchmark,3.903735632183908,3.4195402298850577,25.0,0.0,False
21850,benchmark,8.918164160401002,8.084141604010025,33.4,0.0,False
21851,ets_tsb,1.266589655484649,0.5572000741266929,6.691495577498756,0.0,False
21864,ets_tsb,0.8608617889201047,0.8446052661558728,38.814263887323406,0.0,False
21865,ets_tsb,1.1673060874097532,0.7799712886517287,17.676878309687197,0.0,False
21866,ets_tsb,0.9079424514123099,0.8720812427498934,43.98941365128829,0.0,False
21867,ets_tsb,1.4406156690566845,1.4406156690566845,30.756006123020214,0.0,False
21868,ets_tsb,6.112232762175853,5.842133544921072,134.77808416076118,0.0,False
21870,benchmark,0.9495030491941292,0.9495030491941292,165.83333333333331,0.0,False
21871,ets_tsb,0.55292995231207,-0.2423994078749964,250.12782251334045,0.0,False
21872,ets_tsb,1.1842129207366954,-0.11474655083268359,124.4100724815141,0.0,False
21873,random_forest,1.3395126404442221,0.668263549947137,109.68336490477115,0.25,False
21874,benchmark,0.7302975298685213,0.18583480625594737,196.4504499886079,0.0,False
21875,ets_tsb,2.1368536763804693,1.3733595688178684,274.4676719642746,0.0,False
21876,benchmark,0.9100433919189888,0.2965892442387581,179.98627450980393,0.0,False
21877,ets_tsb,0.9576523463486609,-0.08202647879001998,534.3084652241926,0.0,False
21878,benchmark,0.8794939621133568,0.3297852256200583,60.53333333333334,0.0,False
21879,benchmark,1.683705742208547,1.2489895827641269,30.999999999999996,0.0,False
21880,xgboost,0.4118784083541354,-0.2727546567520497,49.90452694892883,0.25,False
21881,benchmark,0.855354869837754,0.09284113647897496,50.318197454420364,0.0,False
21882,benchmark,4.533244578886026,4.429077912219359,31.848883572567782,0.0,False
21883,benchmark,0.606405750794233,0.13263799276409374,37.45833333333333,0.0,False
21884,random_forest,1.5010035059318467,0.6784113653538919,65.49921148903181,0.25,False
21888,ets_tsb,0.6053403312071144,-0.033885200912564445,90.43640320135879,0.0,False
21889,benchmark,0.547941136143459,0.199278709036955,200.91666666666666,0.0,False
21890,ets_tsb,0.826139051112568,0.8108879116714031,66.77494493252613,0.0,False
21891,ets_tsb,0.3418826248809633,0.0006409721902099833,246.78448201354894,0.0,False
21892,ets_tsb,0.49910609276978707,-0.22933560851970375,144.33693238956172,0.0,False
21894,ets_tsb,0.6630402380249906,0.41696079658498747,26.853543046241683,0.0,False
21896,benchmark,4.210975546196352,4.026724272890217,95.5,0.0,False
21899,ets_tsb,0.9754622449977264,0.6364757818344563,196.97157531870744,0.0,False
21900,ets_tsb,0.6187262287466969,0.24236125149827425,174.77083290058184,0.0,False
21901,ets_tsb,0.5001472887399709,0.4831421807394908,77.35634393709717,0.0,False
21902,ets_tsb,0.8436991051678372,0.45369132224300657,150.58890035794136,0.0,False
21903,random_forest,0.6956067984041169,0.3673146219966845,60.804238933231126,0.25,False
21904,ets_tsb,1.0,-1.0,12.666666666666666,0.0,False
21905,ets_tsb,0.9610041452429756,0.11083967804908731,54.733019918864464,0.0,False
21906,ets_tsb,1.9064117731963823,1.727829151107891,55.69600820583521,0.0,False
21907,benchmark,0.4427489463589746,0.4427489463589746,68.33333333333333,0.0,False
21908,random_forest,0.561757976956532,0.14931433147093276,173.0095951992928,0.25,False
21911,benchmark,,,,0.0,True
21912,random_forest,0.32598108695391953,-0.09356800813317992,49.92713568029194,0.25,False
21913,random_forest,0.6288480394604625,0.26127743350669164,22.1883862666473,0.25,False
21914,xgboost,0.3684406581734867,-0.2600577427407047,230.34806696573892,0.625,False
21915,benchmark,0.3365129505708173,-0.166584990404536,694.1666666666667,0.0,False
21916,ets_tsb,0.5704674620873933,0.3536193889265904,203.5091079570921,0.0,False
21917,random_forest,0.42354509240381827,0.06127539384679548,153.6084078959235,0.25,False
21918,xgboost,0.5409663972322399,0.3106405600139951,252.81370544433594,0.25,False
21922,benchmark,0.8055454286844101,-0.11209482988201494,19.666666666666664,0.0,False
21925,ets_tsb,0.7424788240856921,0.15113515771633274,8.169566728275203,0.0,False
21926,benchmark,1.0514696182290864,-0.32136532153868774,35.28531015763824,0.0,False
21927,xgboost,0.5574736013187589,-0.2193169878821467,30.377551873524983,0.5,False
21928,ets_tsb,0.46276938804727497,0.41321473631455863,329.1332454884231,0.0,False
21929,ets_tsb,0.39183395019859013,0.33566565276129134,299.23810789945867,0.0,False
21930,ets_tsb,0.41345887070343157,0.06678078157093004,220.18332729901633,0.0,False
21931,ets_tsb,0.2013712151276916,0.09378827660975837,214.54983868858113,0.0,False
21932,xgboost,0.6562172738469589,-0.44180021576900824,216.84001398086548,0.25,False
21933,random_forest,0.637056340843461,-0.2608404671986584,215.4268063337126,0.25,False
21934,ets_tsb,0.43450252153473923,-0.20303748729123422,92.29817892349101,0.0,False
21935,ets_tsb,0.48590828730718616,-0.31859444081408667,131.47825504363928,0.0,False
21936,benchmark,0.31298480092712255,-0.021826247891487148,153.58333333333334,0.0,False
21937,benchmark,0.32623995816465456,-0.1610119825806277,112.5,0.0,False
21942,ets_tsb,0.9582670938598041,-0.6916004118176439,12.666666679912145,0.0,False
21943,ets_tsb,1.0589146089727781,1.0589146089727781,15.323853058373862,0.0,False
21944,benchmark,0.7118967972140737,-0.15840602645257576,20.0,0.0,False
21945,ets_tsb,0.9259259334604906,-0.3671497292276737,14.111111164093018,0.0,False
21946,benchmark,0.9482004923181394,0.5802351243527715,7.888888888888888,0.0,False
21947,benchmark,2.06574008216632,1.7889493909734546,41.95833333333333,0.0,False
21948,ets_tsb,2.800230894262346,2.800230894262346,84.27139919819997,0.0,False
21949,ets_tsb,3.2910967512354334,3.2910967512354334,98.01978199626163,0.0,False
21955,benchmark,1.6372639636744775,0.7430785999638234,164.66538589119858,0.0,False
21967,benchmark,1.183427450301433,1.0435150095863657,339.875,0.0,False
21972,ets_tsb,0.6925788671680446,0.34685965131293195,16.858638854302562,0.0,False
21973,ets_tsb,2.242257362235946,1.7005607395557838,47.97861566839323,0.0,False
21974,ets_tsb,0.5408502279026999,0.020234214159575437,95.58032678248435,0.0,False
21975,xgboost,0.6756289008930791,0.39501078114067456,613.7298355102539,0.25,False
21976,ets_tsb,0.5392731367736758,0.25972204646346886,230.36831208859508,0.0,False
21977,random_forest,0.49286882279793837,0.34938057221046737,866.1134523641867,0.25,False
21980,random_forest,1.3129406145024967,1.0297428422702122,731.8906247349294,0.25,False
21981,benchmark,1.3874357924356913,1.2640271797349687,667.7083333333334,0.0,False
21982,benchmark,2.498246855622676,2.498246855622676,1508.8333333333333,0.0,False
21983,ets_tsb,0.5239384486504108,-0.19627990422770752,100.85334402978685,0.0,False
21984,benchmark,3.185629867162567,3.185629867162567,795.5,0.0,False
21985,ets_tsb,1.245121920129839,1.245121920129839,633.879353435427,0.0,False
21986,ets_tsb,1.904821925086824,1.904821925086824,417.1437747408582,0.0,False
21987,ets_tsb,0.7894633270962164,0.6529087857728156,123.91188177209892,0.0,False
21988,ets_tsb,0.7735089350296709,0.2797843883551183,123.60103364933568,0.0,False
21989,ets_tsb,0.9802963714218169,0.9232574458962837,170.2620005953279,0.0,False
21990,ets_tsb,0.6121934975420982,-0.27929128338565135,106.83380586397647,0.0,False
21991,benchmark,1.1121212489713523,-0.44625715594180076,79.46666666666667,0.0,False
21992,ets_tsb,0.5411047924623706,-0.3481667314911013,97.2324016629232,0.0,False
21993,benchmark,0.7454087227601731,-0.5482569604664674,138.13333333333333,0.0,False
22023,ets_tsb,0.7880858709679341,-0.10047566144870726,74.22201803167485,0.0,False
22024,ets_tsb,0.5316086906214986,0.5035298434604232,81.66525289593173,0.0,False
22025,ets_tsb,0.5993476852099742,0.2311742727719317,84.1919766899407,0.0,False
22026,ets_tsb,0.3372518055993631,0.21292981237806943,45.363664803225724,0.0,False
22027,xgboost,0.38804687029671125,0.38636980943207594,127.77707481384277,0.25,False
22028,ets_tsb,0.31740652393286867,-0.08586259732130018,85.0209151488088,0.0,False
22029,ets_tsb,0.26652833790750513,0.16450158037293094,165.85234971118462,0.0,False
22030,benchmark,0.40460499104580194,0.15292399633531034,218.26666666666665,0.0,False
22031,ets_tsb,0.7061778636004525,0.5766046624798649,21.41224606615031,0.0,False
22032,benchmark,0.8265141963814857,0.28751496873557597,27.952380952380953,0.0,False
22033,ets_tsb,0.9946808374878876,-0.19133547580761592,39.99754305706514,0.0,False
22035,ets_tsb,0.7529213204873898,0.6767044931930407,80.72675250324862,0.0,False
22037,benchmark,0.46581364539913367,-0.059626088217505875,167.4761904761905,0.0,False
22038,benchmark,0.5130952380952382,-0.010714285714285713,30.555555555555554,0.0,False
22040,benchmark,1.8004843304843305,1.6303988603988604,110.55555555555556,0.0,False
22041,ets_tsb,0.3696130870997445,-0.01941445175214218,125.08126283814339,0.0,False
22045,random_forest,0.218932124625491,0.14341645766741126,123.88289866961745,0.25,False
22046,xgboost,0.5100911471097255,0.34430500811079,93.94531472524008,0.25,False
22047,ets_tsb,0.42861989660806693,0.18091235259572636,115.03785981055177,0.0,False
22048,ets_tsb,0.5806858733995037,-0.44465423637034257,53.27911628603264,0.0,False
22050,ets_tsb,0.6833404226169695,0.3609260184070314,69.27019693089952,0.0,False
22051,ets_tsb,0.7610958510210379,-0.09998033634078664,76.25704838437639,0.0,False
22052,benchmark,,,,0.0,True
22053,benchmark,1.283569007829847,0.4900666121304196,36.16666666666667,0.0,False
22055,random_forest,1.2542852342851374,1.0426777462938273,116.04462663840789,0.25,False
22057,ets_tsb,2.045546543395441,1.0164835066509514,56.426526365624596,0.0,False
22059,ets_tsb,1.858262690117317,1.5527034715811139,133.7542319666354,0.0,False
22060,ets_tsb,0.7669882543379268,-0.7669882543379268,43.207004994369875,0.0,False
22061,ets_tsb,0.9104501314112099,-0.8074600259295357,35.490908436696635,0.0,False
22062,benchmark,0.7161515229962317,-0.7160308222074522,50.99390142021721,0.0,False
22063,ets_tsb,0.982882422271371,-0.982882422271371,42.928611758092806,0.0,False
22064,ets_tsb,0.586862547726476,-0.4662319211318013,69.27443643186828,0.0,False
22065,benchmark,1.5080885302854417,0.28806757312161774,904.5333333333334,0.0,False
22066,ets_tsb,0.5978426163440598,-0.10143028403882655,131.7268349087562,0.0,False
22067,ets_tsb,1.2501546293106602,0.2775114676237088,35.1418865650439,0.0,False
22068,ets_tsb,0.6947698802505233,-0.2412286727496582,28.177096014936456,0.0,False
22069,xgboost,1.0648134536664684,0.7165957531698233,21.93602567911148,0.25,False
22070,ets_tsb,0.6345997682243039,-0.4360778943202327,38.72243890035647,0.0,False
22071,ets_tsb,1.8824375613960562,0.9369442951698586,39.88838329789228,0.0,False
22072,ets_tsb,0.7435669106699487,0.3523663103551233,32.259638428970646,0.0,False
22073,ets_tsb,1.5752310293717455,1.5752310293717455,73.51078137068146,0.0,False
22074,benchmark,1.9612491201647058,1.7728380737485492,56.99999999999999,0.0,False
22075,benchmark,1.4807808934160427,1.2277612718146955,117.13333333333333,0.0,False
22076,ets_tsb,0.9873459072546968,0.5636755498244498,56.56334606871517,0.0,False
22077,ets_tsb,0.3471100082855588,-0.042869035900377606,272.38794711563804,0.0,False
22078,benchmark,1.1964259329201528,1.0380100913359942,156.08333333333334,0.0,False
22079,benchmark,0.7486818685438026,0.6579555556018175,95.26320346320347,0.0,False
22080,benchmark,0.49526380893823374,0.09349645015721429,88.30020337922403,0.0,False
22081,random_forest,0.3235181932418896,0.21618736873110744,17.73649145328052,0.25,False
22082,ets_tsb,0.4064188524176565,-0.13685602715181144,90.99999964175126,0.0,False
22083,ets_tsb,0.3215454395071624,-0.3215454395071624,123.94410366717152,0.0,False
22084,benchmark,5.90462289789501,5.390349141750998,412.0645424836601,0.0,False
22085,ets_tsb,1.2982298602429045,1.2751785314934267,48.35109140749819,0.0,False
22086,xgboost,0.42003565588158454,-0.10877274605880978,299.6076040267945,0.25,False
22087,benchmark,0.35927977951279444,-0.2808484069637748,238.66666666666666,0.0,False
22088,ets_tsb,0.5345350252770408,-0.36002025969548473,166.98962518165226,0.0,False
22089,random_forest,0.6710254329673022,0.38419688361572807,71.16878884483572,0.25,False
22090,xgboost,0.43141046255418913,0.2688239906864672,245.25997797648114,0.25,False
22091,ets_tsb,0.8114066986974191,-0.3607335461524671,173.71212773285413,0.0,False
22092,benchmark,0.818658977614296,-0.6490372967501017,87.41440632894563,0.0,False
22093,ets_tsb,0.7528171474545604,-0.42338824343763887,150.00719157755697,0.0,False
22094,ets_tsb,0.8442690697930288,-0.1518584199246951,171.50801192243148,0.0,False
22095,benchmark,0.9290655627687339,-0.33060280861001623,99.41666666666666,0.0,False
22096,benchmark,2.6202812163410054,1.3217516370188094,135.9057603455203,0.0,False
22097,xgboost,1.2715719353395256,0.12193793105415113,133.98855710029602,0.25,False
22098,random_forest,0.7834141606268237,-0.26654035149453137,165.90674941609316,0.25,False
22099,benchmark,1.2725744049362162,0.13709379225506163,119.20833333333334,0.0,False
22100,benchmark,0.7597955198721806,-0.7597955198721806,91.44209984559959,0.0,False
22101,ets_tsb,0.41522567786452774,-0.23560577057244564,53.53425842510367,0.0,False
22102,ets_tsb,0.6510341699210175,-0.17981612243081102,12.483578106077042,0.0,False
22103,benchmark,1.1843449359683125,1.023187911174924,30.166666666666664,0.0,False
22104,benchmark,4.827800165520754,4.447383498854087,121.72222222222223,0.0,False
22105,benchmark,0.8820074227050971,-0.812389632157074,76.0,0.0,False
22106,xgboost,0.48892508336095786,-0.36696969666507,11.033236889612107,0.2857142857142857,False
22107,ets_tsb,1.347145134182616,0.49261364205655833,36.80524379919702,0.0,False
22108,benchmark,1.7898391608391606,1.1079300699300698,12.866666666666665,0.0,False
