sku_id,candidato,wape_medio,bias_medio,mae_medio,mase_medio,tasa_fallback_backtest,sin_datos_suficientes
21937,lightgbm_global,1.4721789239733403,0.7887961140022641,164.64236611577041,1.4644263026381124,0.0,False
21967,ensemble,0.5628761053875667,-0.03393296616325233,152.57319273276894,,0.0,False
21975,tsb,0.5085864943213695,0.25046417304875,426.03876503054727,0.6755383218943138,0.0,False
21992,ets,0.6564516575016671,-0.1216609259576208,111.8551512012657,1.485947697591293,0.0,False
21993,ensemble,0.36293197382357767,-0.13821813345811504,88.62981132856108,,0.0,False
22023,lightgbm_global,0.5688638257203644,0.3096701256385204,46.09067062626997,0.24536549540883748,0.0,False
22029,ensemble,0.19885181930500026,-0.04162675128062813,137.80636385554342,,0.0,False
22035,random_forest,11.901641924353793,11.712442382644568,95.08942468237781,1.4758031783853247,0.25,False
22038,ensemble,0.5654424171028524,0.5248850579713943,16.678786446964992,,0.0,False
22046,ensemble,0.2823962862141974,0.20805996235027616,50.70516908345735,,0.0,False
22055,lightgbm_global,0.7252262261645234,0.3434516189661173,59.12839495445769,0.35708503634749944,0.0,False
22076,ensemble,0.5069496289983187,-0.5069496289983187,75.30285193079284,,0.0,False
22086,benchmark,0.42066166582398856,-0.14365825394026527,336.9583333333333,2.496874769314526,0.0,False
22094,ensemble,0.7019251936816892,-0.6100034370881314,236.93655503676658,,0.0,False
22096,ensemble,0.8582458979039359,-0.2228051532309685,211.39940553193392,,0.0,False
22102,ensemble,0.9843394309718138,-0.9424523937835857,262.66041394811117,,0.0,False
22104,tsb,1.5538613939715709,1.1583088866763513,39.02928135424785,2.5708686184472014,0.0,False
22130,ensemble,0.6476934064325093,-0.550617113754845,274.61294084202444,,0.0,False
22135,ensemble,0.32071272970370224,0.11115529373911255,15.205304727688068,,0.0,False
22147,ets,0.6767630631217431,0.1370089139431658,334.12920233802515,1.2202156620480777,0.0,False
22154,ensemble,0.6588785807282919,-0.5691750196778086,366.74150249798,,0.0,False
22167,tsb,1.0692413880360843,0.9625005354934326,15.035724907129284,1.5939362701680453,0.0,False
22168,tsb,2.7347061284232406,2.4150244978319106,21.7653617253931,0.8736119422896775,0.0,False
22171,tsb,1.2309868715117487,0.5046697415037311,150.6007234817972,1.5576848675540313,0.0,False
22174,ensemble,0.5448785889401425,-0.2457359355166887,120.00462309007672,,0.0,False
22178,tsb,0.3303138438071061,-0.1989640096407871,683.8950740685967,0.6860533480616033,0.0,False
22192,ets,0.362711141941078,0.04035846284539102,30.261872361641384,1.098720670845041,0.0,False
22196,lightgbm_global,0.4364302482085868,-0.17330810236940225,96.8009321504505,1.1952578886849663,0.0,False
22197,benchmark,0.42392345805876963,-0.3835355570845956,1800.6636931785404,1.0966382505606882,0.0,False
22200,ensemble,0.7348577941767541,0.37286733218405893,25.096735394031466,,0.0,False
22203,lightgbm_global,0.7978924861421058,0.7257540220801876,17.00459493899953,0.31913363245160103,0.0,False
22212,ensemble,0.25984108823416024,0.1347037452346479,28.90846184836511,,0.0,False
22219,lightgbm_global,0.6014010800555494,0.3011496098792176,123.63900572611604,2.0190741327853097,0.0,False
22220,ensemble,0.8980585018838022,-0.8980585018838022,17.721535752892596,,0.0,False
22244,lightgbm_global,1.0756497289300875,0.3992695519338994,115.50111122841636,0.9494681886776579,0.0,False
22270,benchmark,3.585449332171893,2.843593931475029,10.25,0.2831470118607204,0.0,False
22289,xgboost,6.638535696600811,5.972335736005263,11.416253676017124,0.14526108930130796,0.25,False
